Cntry,CntryCo,AttName,AttCode,Year,AttValue
Finland,FIN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Finland,FIN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Finland,FIN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,58.96461868
Finland,FIN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Finland,FIN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,44.05537033
France,FRA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,99.20778656
France,FRA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,99.14919281
France,FRA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,99.24224854
France,FRA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
France,FRA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
France,FRA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
France,FRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
France,FRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
France,FRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
France,FRA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,36.09011078
France,FRA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,35.91017151
France,FRA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,36.82860947
French Polynesia,PYF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
French Polynesia,PYF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
French Polynesia,PYF,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
French Polynesia,PYF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
French Polynesia,PYF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
French Polynesia,PYF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
French Polynesia,PYF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
French Polynesia,PYF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
French Polynesia,PYF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
French Polynesia,PYF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
French Polynesia,PYF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
French Polynesia,PYF,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Gabon,GAB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Gabon,GAB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Gabon,GAB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Gabon,GAB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Gabon,GAB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Gabon,GAB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Gabon,GAB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Gabon,GAB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Gabon,GAB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Gabon,GAB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Gabon,GAB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Gabon,GAB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
"Gambia, The",GMB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,76.9160614
"Gambia, The",GMB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,72.50640106
"Gambia, The",GMB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
"Gambia, The",GMB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
"Gambia, The",GMB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
"Gambia, The",GMB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
"Gambia, The",GMB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
"Gambia, The",GMB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
"Gambia, The",GMB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
"Gambia, The",GMB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
"Gambia, The",GMB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
"Gambia, The",GMB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Georgia,GEO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,95.17778778
Georgia,GEO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,99.59365845
Georgia,GEO,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,99.95979309
Georgia,GEO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Georgia,GEO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Georgia,GEO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Georgia,GEO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Georgia,GEO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Georgia,GEO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Georgia,GEO,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Georgia,GEO,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,53.19760132
Georgia,GEO,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,41.69623184
Germany,DEU,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,99.77984619
Germany,DEU,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,99.60066223
Germany,DEU,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,99.56221008
Germany,DEU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Germany,DEU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Germany,DEU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Germany,DEU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Germany,DEU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Germany,DEU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Germany,DEU,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,23.85910988
Germany,DEU,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,25.56369972
Germany,DEU,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,28.19940948
Ghana,GHA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,72.38715363
Ghana,GHA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,77.90943909
Ghana,GHA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,76.49054718
Ghana,GHA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Ghana,GHA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Ghana,GHA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Ghana,GHA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Ghana,GHA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Ghana,GHA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Ghana,GHA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Ghana,GHA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Ghana,GHA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Gibraltar,GIB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Gibraltar,GIB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Gibraltar,GIB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Gibraltar,GIB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Gibraltar,GIB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Gibraltar,GIB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Gibraltar,GIB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Gibraltar,GIB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Gibraltar,GIB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Gibraltar,GIB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Gibraltar,GIB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Gibraltar,GIB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Greece,GRC,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,97.41179657
Greece,GRC,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Greece,GRC,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Greece,GRC,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,576173
Greece,GRC,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Greece,GRC,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,581728
Greece,GRC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,93.93155
Greece,GRC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Greece,GRC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,93.90511
Greece,GRC,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,20.81689072
Greece,GRC,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,25.34012985
Greece,GRC,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Greenland,GRL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Greenland,GRL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Greenland,GRL,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Greenland,GRL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Greenland,GRL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Greenland,GRL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Greenland,GRL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Greenland,GRL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Greenland,GRL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Greenland,GRL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Greenland,GRL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Greenland,GRL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Grenada,GRD,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,93.42446899
Grenada,GRD,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,95.79052734
Grenada,GRD,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,97.47437286
Grenada,GRD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Grenada,GRD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Grenada,GRD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Grenada,GRD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Grenada,GRD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Grenada,GRD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Grenada,GRD,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Grenada,GRD,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Grenada,GRD,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Guam,GUM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,..
Guam,GUM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,..
Guam,GUM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,..
Guam,GUM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Guam,GUM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Guam,GUM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Guam,GUM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Guam,GUM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Guam,GUM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Guam,GUM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
Guam,GUM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Guam,GUM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Guatemala,GTM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,95.92472076
Guatemala,GTM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,95.9173584
Guatemala,GTM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,99.08483887
Guatemala,GTM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Guatemala,GTM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Guatemala,GTM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Guatemala,GTM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Guatemala,GTM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Guatemala,GTM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Guatemala,GTM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,1.438599944
Guatemala,GTM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2008,..
Guatemala,GTM,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2009,..
Guinea,GIN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2007,68.47544098
Guinea,GIN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2008,67.30278015
Guinea,GIN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2009,68.44065857
Guinea,GIN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2007,..
Guinea,GIN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2008,..
Guinea,GIN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2009,..
Guinea,GIN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2007,..
Guinea,GIN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2008,..
Guinea,GIN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,2009,..
Guinea,GIN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,2007,..
