Cntry,CntryCo,Year,Curr,AttCode,AttName,AttValue
Cook Islands,COK,2008,New Zealand Dollar,GCUR,Govt Collective Consumption Overall,"110,032,000"
Cook Islands,COK,2008,New Zealand Dollar,ICUR,Domestic Investment,"40,793,067"
Cook Islands,COK,2008,New Zealand Dollar,EXPC,Exports of goods and serices,"266,569,000"
Cook Islands,COK,2008,New Zealand Dollar,IMPC,Imports of goods and serices,"253,359,000"
Cook Islands,COK,2009,New Zealand Dollar,POP,Population,"12,200"
Cook Islands,COK,2009,New Zealand Dollar,CHCUR,Final Consumption,"133,931,665"
Cook Islands,COK,2009,New Zealand Dollar,GCUR,Govt Collective Consumption Overall,"109,332,152"
Cook Islands,COK,2009,New Zealand Dollar,ICUR,Domestic Investment,"43,605,331"
Cook Islands,COK,2009,New Zealand Dollar,EXPC,Exports of goods and serices,"279,048,815"
Cook Islands,COK,2009,New Zealand Dollar,IMPC,Imports of goods and serices,"256,917,963"
Colombia,COL,2007,Colombian Peso,POP,Population,"42,597,000"
Colombia,COL,2007,Colombian Peso,CHCUR,Final Consumption,"273,321,000,000,000"
Colombia,COL,2007,Colombian Peso,GCUR,Govt Collective Consumption Overall,"71,474,200,000,000"
Colombia,COL,2007,Colombian Peso,ICUR,Domestic Investment,"105,046,000,000,000"
Colombia,COL,2007,Colombian Peso,EXPC,Exports of goods and serices,"72,869,100,000,000"
Colombia,COL,2007,Colombian Peso,IMPC,Imports of goods and serices,"90,871,000,000,000"
Colombia,COL,2007,Colombian Peso,CACUR,Actual Household Consumption,"301,650,260,000,000"
Colombia,COL,2007,Colombian Peso,GCCUR,Govt Collective Consumption Public Goods,"43,144,942,000,000"
Colombia,COL,2008,Colombian Peso,POP,Population,"43,141,000"
Colombia,COL,2008,Colombian Peso,CHCUR,Final Consumption,"297,840,000,000,000"
Colombia,COL,2008,Colombian Peso,GCUR,Govt Collective Consumption Overall,"78,023,900,000,000"
Colombia,COL,2008,Colombian Peso,ICUR,Domestic Investment,"119,587,000,000,000"
Colombia,COL,2008,Colombian Peso,EXPC,Exports of goods and serices,"87,213,100,000,000"
Colombia,COL,2008,Colombian Peso,IMPC,Imports of goods and serices,"104,305,000,000,000"
Colombia,COL,2008,Colombian Peso,CACUR,Actual Household Consumption,"328,765,270,000,000"
Colombia,COL,2008,Colombian Peso,GCCUR,Govt Collective Consumption Public Goods,"47,098,626,000,000"
Colombia,COL,2009,Colombian Peso,POP,Population,"43,677,000"
Colombia,COL,2009,Colombian Peso,CHCUR,Final Consumption,"309,721,000,000,000"
Colombia,COL,2009,Colombian Peso,GCUR,Govt Collective Consumption Overall,"85,438,800,000,000"
Colombia,COL,2009,Colombian Peso,ICUR,Domestic Investment,"120,475,000,000,000"
Colombia,COL,2009,Colombian Peso,EXPC,Exports of goods and serices,"81,674,900,000,000"
Colombia,COL,2009,Colombian Peso,IMPC,Imports of goods and serices,"99,612,700,000,000"
Colombia,COL,2009,Colombian Peso,CACUR,Actual Household Consumption,"343,585,220,000,000"
Colombia,COL,2009,Colombian Peso,GCCUR,Govt Collective Consumption Public Goods,"51,574,583,000,000"
Comoros,COM,2007,Comoro Franc,POP,Population,"711,417"
Comoros,COM,2007,Comoro Franc,CHCUR,Final Consumption,"170,921,000,000"
Comoros,COM,2007,Comoro Franc,GCUR,Govt Collective Consumption Overall,"23,823,000,000"
Comoros,COM,2007,Comoro Franc,ICUR,Domestic Investment,"17,314,000,000"
Comoros,COM,2007,Comoro Franc,EXPC,Exports of goods and serices,"24,672,000,000"
Comoros,COM,2007,Comoro Franc,IMPC,Imports of goods and serices,"69,604,000,000"
Comoros,COM,2007,Comoro Franc,CACUR,Actual Household Consumption,"171,415,675,091"
Comoros,COM,2007,Comoro Franc,GCCUR,Govt Collective Consumption Public Goods,"23,328,324,909"
Comoros,COM,2008,Comoro Franc,POP,Population,"732,000"
Comoros,COM,2008,Comoro Franc,CHCUR,Final Consumption,"186,043,000,000"
Comoros,COM,2008,Comoro Franc,GCUR,Govt Collective Consumption Overall,"27,177,154,128"
Comoros,COM,2008,Comoro Franc,ICUR,Domestic Investment,"25,427,725,753"
Comoros,COM,2008,Comoro Franc,EXPC,Exports of goods and serices,"24,717,000,000"
Comoros,COM,2008,Comoro Franc,IMPC,Imports of goods and serices,"85,318,000,000"
Comoros,COM,2008,Comoro Franc,CACUR,Actual Household Consumption,"186,607,322,763"
Comoros,COM,2008,Comoro Franc,GCCUR,Govt Collective Consumption Public Goods,"26,612,831,365"
Comoros,COM,2009,Comoro Franc,POP,Population,"752,000"
Comoros,COM,2009,Comoro Franc,CHCUR,Final Consumption,"189,392,000,000"
Comoros,COM,2009,Comoro Franc,GCUR,Govt Collective Consumption Overall,"29,509,251,604"
Comoros,COM,2009,Comoro Franc,ICUR,Domestic Investment,"25,258,411,967"
Comoros,COM,2009,Comoro Franc,EXPC,Exports of goods and serices,"28,028,157,565"
Comoros,COM,2009,Comoro Franc,IMPC,Imports of goods and serices,"84,330,137,404"
Comoros,COM,2009,Comoro Franc,CACUR,Actual Household Consumption,"190,004,747,837"
Comoros,COM,2009,Comoro Franc,GCCUR,Govt Collective Consumption Public Goods,"28,896,503,767"
Cape Verde,CPV,2007,Cape Verde Escudo,POP,Population,"486,000"
Cape Verde,CPV,2007,Cape Verde Escudo,CHCUR,Final Consumption,"84,083,870,924"
Cape Verde,CPV,2007,Cape Verde Escudo,GCUR,Govt Collective Consumption Overall,"21,573,444,623"
Cape Verde,CPV,2007,Cape Verde Escudo,ICUR,Domestic Investment,"50,385,022,267"
Cape Verde,CPV,2007,Cape Verde Escudo,EXPC,Exports of goods and serices,"22,249,879,476"
Cape Verde,CPV,2007,Cape Verde Escudo,IMPC,Imports of goods and serices,"71,040,195,668"
Cape Verde,CPV,2007,Cape Verde Escudo,CACUR,Actual Household Consumption,"92,645,261,292"
Cape Verde,CPV,2007,Cape Verde Escudo,GCCUR,Govt Collective Consumption Public Goods,"13,012,054,255"
Cape Verde,CPV,2008,Cape Verde Escudo,POP,Population,"494,000"
Cape Verde,CPV,2008,Cape Verde Escudo,CHCUR,Final Consumption,"94,042,126,891"
Cape Verde,CPV,2008,Cape Verde Escudo,GCUR,Govt Collective Consumption Overall,"23,670,954,193"
Cape Verde,CPV,2008,Cape Verde Escudo,ICUR,Domestic Investment,"51,138,897,000"
Cape Verde,CPV,2008,Cape Verde Escudo,EXPC,Exports of goods and serices,"22,314,351,767"
Cape Verde,CPV,2008,Cape Verde Escudo,IMPC,Imports of goods and serices,"74,032,751,286"
Cape Verde,CPV,2008,Cape Verde Escudo,CACUR,Actual Household Consumption,"103,435,910,905"
Cape Verde,CPV,2008,Cape Verde Escudo,GCCUR,Govt Collective Consumption Public Goods,"14,277,170,179"
Cape Verde,CPV,2009,Cape Verde Escudo,POP,Population,"501,000"
Cape Verde,CPV,2009,Cape Verde Escudo,CHCUR,Final Consumption,"95,438,471,182"
Cape Verde,CPV,2009,Cape Verde Escudo,GCUR,Govt Collective Consumption Overall,"27,837,373,260"
Cape Verde,CPV,2009,Cape Verde Escudo,ICUR,Domestic Investment,"55,825,482,830"
Cape Verde,CPV,2009,Cape Verde Escudo,EXPC,Exports of goods and serices,"19,710,122,407"
Cape Verde,CPV,2009,Cape Verde Escudo,IMPC,Imports of goods and serices,"73,919,256,046"
Cape Verde,CPV,2009,Cape Verde Escudo,CACUR,Actual Household Consumption,"106,485,692,590"
Cape Verde,CPV,2009,Cape Verde Escudo,GCCUR,Govt Collective Consumption Public Goods,"16,790,151,852"
Costa Rica,CRI,2007,Costa Rican Colon,POP,Population,"4,331,000"
Costa Rica,CRI,2007,Costa Rican Colon,CHCUR,Final Consumption,"9,087,360,000,000"
Costa Rica,CRI,2007,Costa Rican Colon,GCUR,Govt Collective Consumption Overall,"1,810,280,000,000"
Costa Rica,CRI,2007,Costa Rican Colon,ICUR,Domestic Investment,"3,354,320,000,000"
Costa Rica,CRI,2007,Costa Rican Colon,EXPC,Exports of goods and serices,"6,623,700,000,000"
Costa Rica,CRI,2007,Costa Rican Colon,IMPC,Imports of goods and serices,"7,277,060,000,000"
Costa Rica,CRI,2007,Costa Rican Colon,CACUR,Actual Household Consumption,"9,712,923,100,000"
Costa Rica,CRI,2007,Costa Rican Colon,GCCUR,Govt Collective Consumption Public Goods,"1,184,716,900,000"
Costa Rica,CRI,2008,Costa Rican Colon,POP,Population,"4,393,000"
Costa Rica,CRI,2008,Costa Rican Colon,CHCUR,Final Consumption,"10,649,300,000,000"
Costa Rica,CRI,2008,Costa Rican Colon,GCUR,Govt Collective Consumption Overall,"2,254,700,000,000"
Costa Rica,CRI,2008,Costa Rican Colon,ICUR,Domestic Investment,"4,322,330,000,000"
Costa Rica,CRI,2008,Costa Rican Colon,EXPC,Exports of goods and serices,"7,159,080,000,000"
Costa Rica,CRI,2008,Costa Rican Colon,IMPC,Imports of goods and serices,"8,678,460,000,000"
Costa Rica,CRI,2008,Costa Rican Colon,CACUR,Actual Household Consumption,"11,428,438,000,000"
Costa Rica,CRI,2008,Costa Rican Colon,GCCUR,Govt Collective Consumption Public Goods,"1,475,562,400,000"
Costa Rica,CRI,2009,Costa Rican Colon,POP,Population,"4,455,000"
Costa Rica,CRI,2009,Costa Rican Colon,CHCUR,Final Consumption,"11,366,300,000,000"
Costa Rica,CRI,2009,Costa Rican Colon,GCUR,Govt Collective Consumption Overall,"2,800,590,000,000"
Costa Rica,CRI,2009,Costa Rican Colon,ICUR,Domestic Investment,"2,515,180,000,000"
Costa Rica,CRI,2009,Costa Rican Colon,EXPC,Exports of goods and serices,"7,159,040,000,000"
Costa Rica,CRI,2009,Costa Rican Colon,IMPC,Imports of goods and serices,"7,053,140,000,000"
Costa Rica,CRI,2009,Costa Rican Colon,CACUR,Actual Household Consumption,"12,334,076,000,000"
Costa Rica,CRI,2009,Costa Rican Colon,GCCUR,Govt Collective Consumption Public Goods,"1,832,813,900,000"
Cuba,CUB,2007,Cuban Peso,POP,Population,"11,160,000"
Cuba,CUB,2007,Cuban Peso,CHCUR,Final Consumption,"30,299,000,000"
Cuba,CUB,2007,Cuban Peso,GCUR,Govt Collective Consumption Overall,"20,751,500,000"
Cuba,CUB,2007,Cuban Peso,ICUR,Domestic Investment,"5,968,000,000"
Cuba,CUB,2007,Cuban Peso,EXPC,Exports of goods and serices,"11,917,900,000"
Cuba,CUB,2007,Cuban Peso,IMPC,Imports of goods and serices,"10,332,600,000"
Cuba,CUB,2007,Cuban Peso,CACUR,Actual Household Consumption,"37,436,757,424"
Cuba,CUB,2007,Cuban Peso,GCCUR,Govt Collective Consumption Public Goods,"13,613,742,576"
Cuba,CUB,2008,Cuban Peso,POP,Population,"11,135,000"
Cuba,CUB,2008,Cuban Peso,CHCUR,Final Consumption,"29,829,500,000"
Cuba,CUB,2008,Cuban Peso,GCUR,Govt Collective Consumption Overall,"24,250,000,000"
Cuba,CUB,2008,Cuban Peso,ICUR,Domestic Investment,"9,026,500,000"
Cuba,CUB,2008,Cuban Peso,EXPC,Exports of goods and serices,"12,506,400,000"
Cuba,CUB,2008,Cuban Peso,IMPC,Imports of goods and serices,"14,806,100,000"
Cuba,CUB,2008,Cuban Peso,CACUR,Actual Household Consumption,"38,170,613,535"
Cuba,CUB,2008,Cuban Peso,GCCUR,Govt Collective Consumption Public Goods,"15,908,886,465"
Cuba,CUB,2009,Cuban Peso,POP,Population,"11,110,000"
Cuba,CUB,2009,Cuban Peso,CHCUR,Final Consumption,"31,790,198,143"
Cuba,CUB,2009,Cuban Peso,GCUR,Govt Collective Consumption Overall,"21,833,745,292"
Cuba,CUB,2009,Cuban Peso,ICUR,Domestic Investment,"7,463,799,895"
Cuba,CUB,2009,Cuban Peso,EXPC,Exports of goods and serices,"12,105,704,491"
Cuba,CUB,2009,Cuban Peso,IMPC,Imports of goods and serices,"12,275,979,479"
Cuba,CUB,2009,Cuban Peso,CACUR,Actual Household Consumption,"39,300,208,386"
Cuba,CUB,2009,Cuban Peso,GCCUR,Govt Collective Consumption Public Goods,"14,323,735,049"
Cayman Islands,CYM,2007,Cayman Islands Dollar,POP,Population,"46,690"
Cayman Islands,CYM,2007,Cayman Islands Dollar,CHCUR,Final Consumption,"1,628,259,673"
Cayman Islands,CYM,2007,Cayman Islands Dollar,GCUR,Govt Collective Consumption Overall,"375,911,768"
Cayman Islands,CYM,2007,Cayman Islands Dollar,ICUR,Domestic Investment,"576,243,343"
Cayman Islands,CYM,2007,Cayman Islands Dollar,EXPC,Exports of goods and serices,"1,591,585,268"
Cayman Islands,CYM,2007,Cayman Islands Dollar,IMPC,Imports of goods and serices,"1,574,893,309"
Cayman Islands,CYM,2008,Cayman Islands Dollar,POP,Population,"47,700"
Cayman Islands,CYM,2008,Cayman Islands Dollar,CHCUR,Final Consumption,"1,713,607,855"
Cayman Islands,CYM,2008,Cayman Islands Dollar,GCUR,Govt Collective Consumption Overall,"395,647,857"
Cayman Islands,CYM,2008,Cayman Islands Dollar,ICUR,Domestic Investment,"606,399,227"
Cayman Islands,CYM,2008,Cayman Islands Dollar,EXPC,Exports of goods and serices,"1,674,918,865"
Cayman Islands,CYM,2008,Cayman Islands Dollar,IMPC,Imports of goods and serices,"1,656,888,995"
Cayman Islands,CYM,2009,Cayman Islands Dollar,POP,Population,"48,600"
Cayman Islands,CYM,2009,Cayman Islands Dollar,CHCUR,Final Consumption,"1,579,699,275"
Cayman Islands,CYM,2009,Cayman Islands Dollar,GCUR,Govt Collective Consumption Overall,"364,750,389"
Cayman Islands,CYM,2009,Cayman Islands Dollar,ICUR,Domestic Investment,"559,006,049"
Cayman Islands,CYM,2009,Cayman Islands Dollar,EXPC,Exports of goods and serices,"1,544,083,730"
Cayman Islands,CYM,2009,Cayman Islands Dollar,IMPC,Imports of goods and serices,"1,527,372,639"
Cyprus,CYP,2007,Euro,POP,Population,"1,049,000"
Cyprus,CYP,2007,Euro,CHCUR,Final Consumption,"10,546,200,000"
Cyprus,CYP,2007,Euro,GCUR,Govt Collective Consumption Overall,"2,764,600,000"
Cyprus,CYP,2007,Euro,ICUR,Domestic Investment,"3,561,400,000"
Cyprus,CYP,2007,Euro,EXPC,Exports of goods and serices,"7,612,500,000"
Cyprus,CYP,2007,Euro,IMPC,Imports of goods and serices,"8,605,800,000"
Cyprus,CYP,2007,Euro,CACUR,Actual Household Consumption,"11,479,151,425"
Cyprus,CYP,2007,Euro,GCCUR,Govt Collective Consumption Public Goods,"1,831,648,575"
Cyprus,CYP,2008,Euro,POP,Population,"1,067,000"
Cyprus,CYP,2008,Euro,CHCUR,Final Consumption,"11,981,300,000"
Cyprus,CYP,2008,Euro,GCUR,Govt Collective Consumption Overall,"3,091,900,000"
Cyprus,CYP,2008,Euro,ICUR,Domestic Investment,"4,155,700,000"
Cyprus,CYP,2008,Euro,EXPC,Exports of goods and serices,"7,720,400,000"
Cyprus,CYP,2008,Euro,IMPC,Imports of goods and serices,"9,701,600,000"
Cyprus,CYP,2008,Euro,CACUR,Actual Household Consumption,"13,024,703,209"
Cyprus,CYP,2008,Euro,GCCUR,Govt Collective Consumption Public Goods,"2,048,496,791"
Cyprus,CYP,2009,Euro,POP,Population,"1,085,000"
Cyprus,CYP,2009,Euro,CHCUR,Final Consumption,"11,649,757,000"
Cyprus,CYP,2009,Euro,GCUR,Govt Collective Consumption Overall,"3,364,407,000"
Cyprus,CYP,2009,Euro,ICUR,Domestic Investment,"2,916,791,000"
Cyprus,CYP,2009,Euro,EXPC,Exports of goods and serices,"6,669,867,000"
Cyprus,CYP,2009,Euro,IMPC,Imports of goods and serices,"7,654,364,000"
Cyprus,CYP,2009,Euro,CACUR,Actual Household Consumption,"12,785,121,358"
Cyprus,CYP,2009,Euro,GCCUR,Govt Collective Consumption Public Goods,"2,229,042,642"
Czech Republic,CZE,2007,Czech Koruna,POP,Population,"10,228,744"
Czech Republic,CZE,2007,Czech Koruna,CHCUR,Final Consumption,"1,686,840,000,000"
Czech Republic,CZE,2007,Czech Koruna,GCUR,Govt Collective Consumption Overall,"718,195,000,000"
Czech Republic,CZE,2007,Czech Koruna,ICUR,Domestic Investment,"954,628,000,000"
Czech Republic,CZE,2007,Czech Koruna,EXPC,Exports of goods and serices,"2,830,310,000,000"
Czech Republic,CZE,2007,Czech Koruna,IMPC,Imports of goods and serices,"2,654,510,000,000"
Czech Republic,CZE,2007,Czech Koruna,CACUR,Actual Household Consumption,"2,050,035,000,000"
Czech Republic,CZE,2007,Czech Koruna,GCCUR,Govt Collective Consumption Public Goods,"513,271,256,405"
Czech Republic,CZE,2008,Czech Koruna,POP,Population,"10,221,000"
Czech Republic,CZE,2008,Czech Koruna,CHCUR,Final Consumption,"1,834,540,000,000"
Czech Republic,CZE,2008,Czech Koruna,GCUR,Govt Collective Consumption Overall,"752,825,000,000"
Czech Republic,CZE,2008,Czech Koruna,ICUR,Domestic Investment,"933,641,000,000"
Czech Republic,CZE,2008,Czech Koruna,EXPC,Exports of goods and serices,"2,843,970,000,000"
Czech Republic,CZE,2008,Czech Koruna,IMPC,Imports of goods and serices,"2,675,980,000,000"
Czech Republic,CZE,2008,Czech Koruna,CACUR,Actual Household Consumption,"2,213,615,000,000"
Czech Republic,CZE,2008,Czech Koruna,GCCUR,Govt Collective Consumption Public Goods,"538,020,222,367"
Czech Republic,CZE,2009,Czech Koruna,POP,Population,"10,212,000"
Czech Republic,CZE,2009,Czech Koruna,CHCUR,Final Consumption,"1,836,930,000,000"
Czech Republic,CZE,2009,Czech Koruna,GCUR,Govt Collective Consumption Overall,"798,957,000,000"
Czech Republic,CZE,2009,Czech Koruna,ICUR,Domestic Investment,"788,489,000,000"
Czech Republic,CZE,2009,Czech Koruna,EXPC,Exports of goods and serices,"2,506,980,000,000"
Czech Republic,CZE,2009,Czech Koruna,IMPC,Imports of goods and serices,"2,305,490,000,000"
Czech Republic,CZE,2009,Czech Koruna,CACUR,Actual Household Consumption,"2,230,414,600,000"
Czech Republic,CZE,2009,Czech Koruna,GCCUR,Govt Collective Consumption Public Goods,"570,989,304,024"
Djibouti,DJI,2007,Djibouti Franc,POP,Population,"694,000"
Djibouti,DJI,2007,Djibouti Franc,CHCUR,Final Consumption,"114,719,000,000"
Djibouti,DJI,2007,Djibouti Franc,GCUR,Govt Collective Consumption Overall,"32,880,121,267"
Djibouti,DJI,2007,Djibouti Franc,ICUR,Domestic Investment,"27,619,892,931"
Djibouti,DJI,2007,Djibouti Franc,EXPC,Exports of goods and serices,"60,565,889,070"
Djibouti,DJI,2007,Djibouti Franc,IMPC,Imports of goods and serices,"94,866,328,767"
Djibouti,DJI,2007,Djibouti Franc,CACUR,Actual Household Consumption,"122,335,674,041"
Djibouti,DJI,2007,Djibouti Franc,GCCUR,Govt Collective Consumption Public Goods,"25,263,447,226"
Djibouti,DJI,2008,Djibouti Franc,POP,Population,"804,940"
Djibouti,DJI,2008,Djibouti Franc,CHCUR,Final Consumption,"121,971,000,000"
Djibouti,DJI,2008,Djibouti Franc,GCUR,Govt Collective Consumption Overall,"34,520,338,169"
Djibouti,DJI,2008,Djibouti Franc,ICUR,Domestic Investment,"29,477,328,567"
Djibouti,DJI,2008,Djibouti Franc,EXPC,Exports of goods and serices,"62,514,597,706"
Djibouti,DJI,2008,Djibouti Franc,IMPC,Imports of goods and serices,"99,489,027,319"
Djibouti,DJI,2008,Djibouti Franc,CACUR,Actual Household Consumption,"129,967,629,984"
Djibouti,DJI,2008,Djibouti Franc,GCCUR,Govt Collective Consumption Public Goods,"26,523,708,185"
Djibouti,DJI,2009,Djibouti Franc,POP,Population,"819,501"
Djibouti,DJI,2009,Djibouti Franc,CHCUR,Final Consumption,"113,075,000,000"
Djibouti,DJI,2009,Djibouti Franc,GCUR,Govt Collective Consumption Overall,"32,831,545,793"
Djibouti,DJI,2009,Djibouti Franc,ICUR,Domestic Investment,"26,358,715,879"
Djibouti,DJI,2009,Djibouti Franc,EXPC,Exports of goods and serices,"83,732,259,721"
Djibouti,DJI,2009,Djibouti Franc,IMPC,Imports of goods and serices,"89,080,098,378"
Djibouti,DJI,2009,Djibouti Franc,CACUR,Actual Household Consumption,"120,680,421,541"
Djibouti,DJI,2009,Djibouti Franc,GCCUR,Govt Collective Consumption Public Goods,"25,226,124,252"
Dominica,DMA,2007,East Caribbean Dollar,POP,Population,"72,377"
Dominica,DMA,2007,East Caribbean Dollar,CHCUR,Final Consumption,"735,140,000"
Dominica,DMA,2007,East Caribbean Dollar,GCUR,Govt Collective Consumption Overall,"185,640,000"
Dominica,DMA,2007,East Caribbean Dollar,ICUR,Domestic Investment,"268,640,000"
Dominica,DMA,2007,East Caribbean Dollar,EXPC,Exports of goods and serices,"378,780,000"
Dominica,DMA,2007,East Caribbean Dollar,IMPC,Imports of goods and serices,"638,410,000"
Dominica,DMA,2007,East Caribbean Dollar,CACUR,Actual Household Consumption,"795,725,006"
Dominica,DMA,2007,East Caribbean Dollar,GCCUR,Govt Collective Consumption Public Goods,"125,054,994"
Dominica,DMA,2008,East Caribbean Dollar,POP,Population,"72,400"
Dominica,DMA,2008,East Caribbean Dollar,CHCUR,Final Consumption,"803,210,000"
Dominica,DMA,2008,East Caribbean Dollar,GCUR,Govt Collective Consumption Overall,"183,970,000"
Dominica,DMA,2008,East Caribbean Dollar,ICUR,Domestic Investment,"318,120,000"
Dominica,DMA,2008,East Caribbean Dollar,EXPC,Exports of goods and serices,"405,220,000"
Dominica,DMA,2008,East Caribbean Dollar,IMPC,Imports of goods and serices,"705,490,000"
Dominica,DMA,2008,East Caribbean Dollar,CACUR,Actual Household Consumption,"863,249,989"
Dominica,DMA,2008,East Caribbean Dollar,GCCUR,Govt Collective Consumption Public Goods,"123,930,011"
Dominica,DMA,2009,East Caribbean Dollar,POP,Population,"72,420"
Dominica,DMA,2009,East Caribbean Dollar,CHCUR,Final Consumption,"811,980,000"
Dominica,DMA,2009,East Caribbean Dollar,GCUR,Govt Collective Consumption Overall,"184,360,000"
Dominica,DMA,2009,East Caribbean Dollar,ICUR,Domestic Investment,"300,630,000"
Dominica,DMA,2009,East Caribbean Dollar,EXPC,Exports of goods and serices,"391,230,000"
Dominica,DMA,2009,East Caribbean Dollar,IMPC,Imports of goods and serices,"668,380,000"
Dominica,DMA,2009,East Caribbean Dollar,CACUR,Actual Household Consumption,"872,147,268"
Dominica,DMA,2009,East Caribbean Dollar,GCCUR,Govt Collective Consumption Public Goods,"124,192,732"
Denmark,DNK,2007,Danish Krone,POP,Population,"5,468,120"
Denmark,DNK,2007,Danish Krone,CHCUR,Final Consumption,"821,664,000,000"
Denmark,DNK,2007,Danish Krone,GCUR,Govt Collective Consumption Overall,"439,129,000,000"
Denmark,DNK,2007,Danish Krone,ICUR,Domestic Investment,"389,419,000,000"
