Cntry,CntryCo,AttName,AttCode,Year,AttValue
Georgia,GEO,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,3.7
Georgia,GEO,Cost to register property (% of property value),IC.RP.COST,2007,0.1
Georgia,GEO,Cost to register property (% of property value),IC.RP.COST,2008,0
Georgia,GEO,Cost to register property (% of property value),IC.RP.COST,2009,0
Germany,DEU,Time required to start a business (days),IC.REG.DURS,2007,18
Germany,DEU,Time required to start a business (days),IC.REG.DURS,2008,17.5
Germany,DEU,Time required to start a business (days),IC.REG.DURS,2009,17.5
Germany,DEU,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,49
Germany,DEU,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,49.4
Germany,DEU,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,43.9
Germany,DEU,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,5.8
Germany,DEU,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,5.8
Germany,DEU,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,4.9
Germany,DEU,Cost to register property (% of property value),IC.RP.COST,2007,5.2
Germany,DEU,Cost to register property (% of property value),IC.RP.COST,2008,5.2
Germany,DEU,Cost to register property (% of property value),IC.RP.COST,2009,5.2
"Germany, Fed. Rep. (former)",DFA,Time required to start a business (days),IC.REG.DURS,2007,..
"Germany, Fed. Rep. (former)",DFA,Time required to start a business (days),IC.REG.DURS,2008,..
"Germany, Fed. Rep. (former)",DFA,Time required to start a business (days),IC.REG.DURS,2009,..
"Germany, Fed. Rep. (former)",DFA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
"Germany, Fed. Rep. (former)",DFA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
"Germany, Fed. Rep. (former)",DFA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
"Germany, Fed. Rep. (former)",DFA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
"Germany, Fed. Rep. (former)",DFA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
"Germany, Fed. Rep. (former)",DFA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
"Germany, Fed. Rep. (former)",DFA,Cost to register property (% of property value),IC.RP.COST,2007,..
"Germany, Fed. Rep. (former)",DFA,Cost to register property (% of property value),IC.RP.COST,2008,..
"Germany, Fed. Rep. (former)",DFA,Cost to register property (% of property value),IC.RP.COST,2009,..
Ghana,GHA,Time required to start a business (days),IC.REG.DURS,2007,13
Ghana,GHA,Time required to start a business (days),IC.REG.DURS,2008,11
Ghana,GHA,Time required to start a business (days),IC.REG.DURS,2009,11
Ghana,GHA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,32.1
Ghana,GHA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,31.9
Ghana,GHA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,31.9
Ghana,GHA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,38.9
Ghana,GHA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,30.6
Ghana,GHA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,24.8
Ghana,GHA,Cost to register property (% of property value),IC.RP.COST,2007,1.3
Ghana,GHA,Cost to register property (% of property value),IC.RP.COST,2008,1.2
Ghana,GHA,Cost to register property (% of property value),IC.RP.COST,2009,1.1
Greece,GRC,Time required to start a business (days),IC.REG.DURS,2007,38
Greece,GRC,Time required to start a business (days),IC.REG.DURS,2008,19
Greece,GRC,Time required to start a business (days),IC.REG.DURS,2009,19
Greece,GRC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,48.9
Greece,GRC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,46.7
Greece,GRC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,46.7
Greece,GRC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,21.1
Greece,GRC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,22.5
Greece,GRC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,20.2
Greece,GRC,Cost to register property (% of property value),IC.RP.COST,2007,4
Greece,GRC,Cost to register property (% of property value),IC.RP.COST,2008,3.9
Greece,GRC,Cost to register property (% of property value),IC.RP.COST,2009,3.9
Greenland,GRL,Time required to start a business (days),IC.REG.DURS,2007,..
Greenland,GRL,Time required to start a business (days),IC.REG.DURS,2008,..
Greenland,GRL,Time required to start a business (days),IC.REG.DURS,2009,..
Greenland,GRL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Greenland,GRL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Greenland,GRL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Greenland,GRL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Greenland,GRL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Greenland,GRL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Greenland,GRL,Cost to register property (% of property value),IC.RP.COST,2007,..
Greenland,GRL,Cost to register property (% of property value),IC.RP.COST,2008,..
Greenland,GRL,Cost to register property (% of property value),IC.RP.COST,2009,..
Grenada,GRD,Time required to start a business (days),IC.REG.DURS,2007,19
Grenada,GRD,Time required to start a business (days),IC.REG.DURS,2008,19
Grenada,GRD,Time required to start a business (days),IC.REG.DURS,2009,19
Grenada,GRD,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,45.3
Grenada,GRD,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,45.3
Grenada,GRD,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,45.3
Grenada,GRD,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,31.7
Grenada,GRD,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,30.2
Grenada,GRD,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,24.6
Grenada,GRD,Cost to register property (% of property value),IC.RP.COST,2007,7.4
Grenada,GRD,Cost to register property (% of property value),IC.RP.COST,2008,7.4
Grenada,GRD,Cost to register property (% of property value),IC.RP.COST,2009,7.4
Guam,GUM,Time required to start a business (days),IC.REG.DURS,2007,..
Guam,GUM,Time required to start a business (days),IC.REG.DURS,2008,..
Guam,GUM,Time required to start a business (days),IC.REG.DURS,2009,..
Guam,GUM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Guam,GUM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Guam,GUM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Guam,GUM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Guam,GUM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Guam,GUM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Guam,GUM,Cost to register property (% of property value),IC.RP.COST,2007,..
Guam,GUM,Cost to register property (% of property value),IC.RP.COST,2008,..
Guam,GUM,Cost to register property (% of property value),IC.RP.COST,2009,..
Guatemala,GTM,Time required to start a business (days),IC.REG.DURS,2007,34
Guatemala,GTM,Time required to start a business (days),IC.REG.DURS,2008,34
Guatemala,GTM,Time required to start a business (days),IC.REG.DURS,2009,37
Guatemala,GTM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,41.1
Guatemala,GTM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,40.9
Guatemala,GTM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,40.9
Guatemala,GTM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,49.9
Guatemala,GTM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,53.4
Guatemala,GTM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,47.8
Guatemala,GTM,Cost to register property (% of property value),IC.RP.COST,2007,1
Guatemala,GTM,Cost to register property (% of property value),IC.RP.COST,2008,1.1
Guatemala,GTM,Cost to register property (% of property value),IC.RP.COST,2009,1
Guinea,GIN,Time required to start a business (days),IC.REG.DURS,2007,40
Guinea,GIN,Time required to start a business (days),IC.REG.DURS,2008,40
Guinea,GIN,Time required to start a business (days),IC.REG.DURS,2009,40
Guinea,GIN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,80.7
Guinea,GIN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,80.7
Guinea,GIN,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,80.7
Guinea,GIN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,138.2
Guinea,GIN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,135.5
Guinea,GIN,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,139
Guinea,GIN,Cost to register property (% of property value),IC.RP.COST,2007,13.9
Guinea,GIN,Cost to register property (% of property value),IC.RP.COST,2008,13.9
Guinea,GIN,Cost to register property (% of property value),IC.RP.COST,2009,13.9
Guinea-Bissau,GNB,Time required to start a business (days),IC.REG.DURS,2007,259
Guinea-Bissau,GNB,Time required to start a business (days),IC.REG.DURS,2008,259
Guinea-Bissau,GNB,Time required to start a business (days),IC.REG.DURS,2009,216
Guinea-Bissau,GNB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,45.9
Guinea-Bissau,GNB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,45.9
Guinea-Bissau,GNB,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,45.9
Guinea-Bissau,GNB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,461.9
Guinea-Bissau,GNB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,465.7
Guinea-Bissau,GNB,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,183.6
Guinea-Bissau,GNB,Cost to register property (% of property value),IC.RP.COST,2007,11.6
Guinea-Bissau,GNB,Cost to register property (% of property value),IC.RP.COST,2008,11.6
Guinea-Bissau,GNB,Cost to register property (% of property value),IC.RP.COST,2009,10.7
Guyana,GUY,Time required to start a business (days),IC.REG.DURS,2007,37
Guyana,GUY,Time required to start a business (days),IC.REG.DURS,2008,38
Guyana,GUY,Time required to start a business (days),IC.REG.DURS,2009,27
Guyana,GUY,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,39
Guyana,GUY,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,39
Guyana,GUY,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,38.8
Guyana,GUY,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,83.1
Guyana,GUY,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,65
Guyana,GUY,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,16.9
Guyana,GUY,Cost to register property (% of property value),IC.RP.COST,2007,4.5
Guyana,GUY,Cost to register property (% of property value),IC.RP.COST,2008,4.5
Guyana,GUY,Cost to register property (% of property value),IC.RP.COST,2009,4.5
Haiti,HTI,Time required to start a business (days),IC.REG.DURS,2007,202
Haiti,HTI,Time required to start a business (days),IC.REG.DURS,2008,224
Haiti,HTI,Time required to start a business (days),IC.REG.DURS,2009,224
Haiti,HTI,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,40.4
Haiti,HTI,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,40.4
Haiti,HTI,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,40.4
Haiti,HTI,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,262.8
Haiti,HTI,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,266
Haiti,HTI,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,204
Haiti,HTI,Cost to register property (% of property value),IC.RP.COST,2007,6.8
Haiti,HTI,Cost to register property (% of property value),IC.RP.COST,2008,7.5
Haiti,HTI,Cost to register property (% of property value),IC.RP.COST,2009,7.2
Heavily indebted poor countries (HIPC),HPC,Time required to start a business (days),IC.REG.DURS,2007,..
Heavily indebted poor countries (HIPC),HPC,Time required to start a business (days),IC.REG.DURS,2008,..
Heavily indebted poor countries (HIPC),HPC,Time required to start a business (days),IC.REG.DURS,2009,..
Heavily indebted poor countries (HIPC),HPC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Heavily indebted poor countries (HIPC),HPC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Heavily indebted poor countries (HIPC),HPC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Heavily indebted poor countries (HIPC),HPC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Heavily indebted poor countries (HIPC),HPC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Heavily indebted poor countries (HIPC),HPC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Heavily indebted poor countries (HIPC),HPC,Cost to register property (% of property value),IC.RP.COST,2007,..
Heavily indebted poor countries (HIPC),HPC,Cost to register property (% of property value),IC.RP.COST,2008,..
Heavily indebted poor countries (HIPC),HPC,Cost to register property (% of property value),IC.RP.COST,2009,..
High income,HIC,Time required to start a business (days),IC.REG.DURS,2007,..
High income,HIC,Time required to start a business (days),IC.REG.DURS,2008,..
High income,HIC,Time required to start a business (days),IC.REG.DURS,2009,..
High income,HIC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
High income,HIC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
High income,HIC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
High income,HIC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
High income,HIC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
High income,HIC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
High income,HIC,Cost to register property (% of property value),IC.RP.COST,2007,..
High income,HIC,Cost to register property (% of property value),IC.RP.COST,2008,..
High income,HIC,Cost to register property (% of property value),IC.RP.COST,2009,..
High income: nonOECD,NOC,Time required to start a business (days),IC.REG.DURS,2007,..
High income: nonOECD,NOC,Time required to start a business (days),IC.REG.DURS,2008,..
High income: nonOECD,NOC,Time required to start a business (days),IC.REG.DURS,2009,..
High income: nonOECD,NOC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
High income: nonOECD,NOC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
High income: nonOECD,NOC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
High income: nonOECD,NOC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
High income: nonOECD,NOC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
High income: nonOECD,NOC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
High income: nonOECD,NOC,Cost to register property (% of property value),IC.RP.COST,2007,..
High income: nonOECD,NOC,Cost to register property (% of property value),IC.RP.COST,2008,..
High income: nonOECD,NOC,Cost to register property (% of property value),IC.RP.COST,2009,..
High income: OECD,OEC,Time required to start a business (days),IC.REG.DURS,2007,..
High income: OECD,OEC,Time required to start a business (days),IC.REG.DURS,2008,..
High income: OECD,OEC,Time required to start a business (days),IC.REG.DURS,2009,..
High income: OECD,OEC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
High income: OECD,OEC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
High income: OECD,OEC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
High income: OECD,OEC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
High income: OECD,OEC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
High income: OECD,OEC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
High income: OECD,OEC,Cost to register property (% of property value),IC.RP.COST,2007,..
High income: OECD,OEC,Cost to register property (% of property value),IC.RP.COST,2008,..
High income: OECD,OEC,Cost to register property (% of property value),IC.RP.COST,2009,..
Honduras,HND,Time required to start a business (days),IC.REG.DURS,2007,20
Honduras,HND,Time required to start a business (days),IC.REG.DURS,2008,20
Honduras,HND,Time required to start a business (days),IC.REG.DURS,2009,14
Honduras,HND,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,43.5
Honduras,HND,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,43.5
Honduras,HND,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,43.5
Honduras,HND,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,58
Honduras,HND,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,50.9
Honduras,HND,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,45.6
Honduras,HND,Cost to register property (% of property value),IC.RP.COST,2007,5.6
Honduras,HND,Cost to register property (% of property value),IC.RP.COST,2008,5.6
Honduras,HND,Cost to register property (% of property value),IC.RP.COST,2009,5.5
"Hong Kong, China",HKG,Time required to start a business (days),IC.REG.DURS,2007,11
"Hong Kong, China",HKG,Time required to start a business (days),IC.REG.DURS,2008,11
"Hong Kong, China",HKG,Time required to start a business (days),IC.REG.DURS,2009,6
"Hong Kong, China",HKG,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,24.1
"Hong Kong, China",HKG,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,24.1
"Hong Kong, China",HKG,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,23
"Hong Kong, China",HKG,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,3.1
"Hong Kong, China",HKG,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,2
"Hong Kong, China",HKG,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,1.8
"Hong Kong, China",HKG,Cost to register property (% of property value),IC.RP.COST,2007,4.2
"Hong Kong, China",HKG,Cost to register property (% of property value),IC.RP.COST,2008,4.2
"Hong Kong, China",HKG,Cost to register property (% of property value),IC.RP.COST,2009,5
Hungary,HUN,Time required to start a business (days),IC.REG.DURS,2007,17
Hungary,HUN,Time required to start a business (days),IC.REG.DURS,2008,6
Hungary,HUN,Time required to start a business (days),IC.REG.DURS,2009,5
